,ax,ay,az,gx,gy,gz,action
4514,-2.26,-9.8,-0.74,-2.19,1.75,-5.7,logout
4515,-1.04,-37.9,-0.58,-272.38,-49.07,-184.12,logout
4516,-5.56,-30.45,-8.43,-279.85,-71.38,-219.62,logout
4517,-6.35,-23.24,-10.04,-307.45,-18.92,-187.51,logout
4518,-15.48,-11.03,-21.01,-241.15,15.87,-192.85,logout
4519,-10.56,4.26,-20.49,179.18,-168.36,-76.22,logout
4520,-3.68,6.04,-13.04,88.03,132.54,1.6,logout
4521,-6.5,8.35,-13.72,40.22,19.96,24.53,logout
4522,-2.43,3.48,-10.0,-104.34,54.49,41.5,logout
4523,-4.0,-1.27,-7.18,-159.94,45.91,51.97,logout
4524,-3.69,-7.57,-6.15,-201.49,31.74,69.61,logout
4525,-2.78,-13.5,-3.52,-269.44,75.44,96.03,logout
4526,-5.54,-20.12,1.64,-287.04,48.48,102.04,logout
4527,-0.61,-22.92,2.77,-269.24,-15.8,94.12,logout
4528,0.16,-25.36,5.79,-263.67,-16.35,91.02,logout
4529,-1.5,-21.54,6.41,-169.98,4.92,31.78,logout
4530,2.08,-21.78,6.01,-163.57,-31.32,51.91,logout
4531,0.11,-17.0,4.58,-101.26,-66.06,-2.02,logout
4532,3.26,-14.97,3.87,-83.73,-75.21,-3.37,logout
4533,2.97,-14.54,5.55,-66.06,76.08,30.35,logout
4534,2.88,-14.96,8.92,50.12,71.9,-16.52,logout
4535,-1.3,-10.99,1.83,60.64,35.9,-37.37,logout
4536,-0.02,-11.2,0.0,4.19,-33.8,-2.09,logout
4537,0.84,-10.74,-0.62,23.59,17.44,-0.5,logout
4538,-1.2,-9.96,-2.17,48.74,9.47,-22.73,logout
4539,-1.02,-8.87,-3.68,32.15,-33.03,-23.21,logout
4540,-0.59,-8.95,-2.79,-0.56,-5.89,-17.77,logout
4541,-1.03,-9.27,-2.28,1.92,-6.05,-14.92,logout
4542,-0.78,-9.52,-2.12,-3.86,-6.85,-8.62,logout
4543,-0.62,-9.84,-1.79,-5.66,6.98,-1.86,logout
4544,-0.37,-9.91,-1.39,-12.22,19.51,0.99,logout
4545,-0.45,-10.08,-0.82,-13.82,13.9,1.2,logout
4546,-0.39,-10.2,-0.45,-10.19,20.02,-0.19,logout
4547,-0.76,-10.08,-0.38,-2.21,27.01,-0.9,logout
4548,-0.61,-10.12,-0.46,-0.48,15.9,0.53,logout
4549,-0.31,-10.25,-0.5,0.85,13.91,1.6,logout
4550,-7.86,-10.79,-17.65,-301.88,17.68,-113.5,logout
4551,-7.6,-0.91,-21.32,283.37,23.22,-49.35,logout
4552,-2.09,6.47,-22.37,127.14,42.68,-8.25,logout
4553,-4.98,8.15,-17.58,-7.18,4.33,-39.78,logout
4554,-3.03,5.12,-13.23,-147.53,-62.38,2.48,logout
4555,-4.02,-1.58,-6.68,-206.6,9.58,22.84,logout
4556,-3.59,-7.91,-4.19,-247.99,-26.9,56.32,logout
4557,-2.22,-14.03,-1.29,-284.41,27.75,108.28,logout
4558,-2.16,-19.8,2.76,-291.16,21.59,124.09,logout
4559,0.31,-22.16,2.68,-269.94,-7.75,96.73,logout
4560,1.88,-25.27,4.24,-292.67,-97.16,98.88,logout
4561,1.3,-22.19,8.21,-215.12,28.39,83.77,logout
4562,3.58,-23.41,7.45,-163.67,-57.57,72.24,logout
4563,4.49,-17.99,6.97,-115.07,13.52,73.27,logout
4564,2.82,-17.47,6.85,-57.53,84.28,56.67,logout
4565,1.54,-13.58,2.89,-17.44,39.2,6.68,logout
4566,0.62,-11.89,2.42,-36.76,10.65,-1.77,logout
4567,0.65,-11.32,1.76,-11.58,16.57,-8.89,logout
4568,-0.57,-10.5,0.5,1.67,10.14,-8.17,logout
4569,-0.01,-10.68,-0.06,8.94,21.37,-0.04,logout
4570,-0.5,-10.41,-1.11,18.26,1.34,-5.67,logout
4571,-0.06,-10.02,-1.75,16.37,6.16,-13.42,logout
4572,-0.77,-9.92,-1.79,14.52,7.37,-15.41,logout
4573,-1.51,-9.75,-1.71,12.25,0.22,-11.18,logout
4574,-1.26,-9.46,-1.86,7.64,4.02,-7.18,logout
4575,-0.44,-9.73,-1.79,5.47,11.75,-4.3,logout
4576,-0.38,-9.8,-1.81,5.46,18.86,-5.78,logout
4577,-1.18,-9.69,-1.65,-1.72,7.96,-5.82,logout
4578,-0.71,-9.84,-1.29,-5.63,-3.98,-3.15,logout
4579,-0.56,-9.87,-1.18,-3.75,5.69,-0.99,logout
4580,-0.9,-9.9,-1.14,-4.54,7.73,-3.32,logout
4581,-0.4,-10.01,-1.1,-1.19,7.88,-1.34,logout
4582,-0.73,-9.99,-0.85,-3.5,-4.08,1.61,logout
4583,-0.58,-9.96,-1.01,-1.58,-0.74,-0.5,logout
4584,-0.6,-9.93,-1.02,2.33,5.53,-0.94,logout
4585,5.66,-29.88,16.16,187.48,-2.31,-38.72,logout
4586,4.06,-33.3,11.84,228.56,-30.18,-73.26,logout
4587,0.61,-34.61,2.7,-326.73,-33.8,-116.17,logout
4588,-1.53,-28.52,-5.73,-292.19,-27.48,-140.13,logout
4589,-3.55,-21.28,-9.18,-298.16,21.88,-119.6,logout
4590,-6.14,-11.71,-13.48,-304.34,-8.62,-135.61,logout
4591,-7.02,-4.01,-12.38,231.14,-78.63,-112.74,logout
4592,-4.81,3.53,-11.67,160.59,-73.12,-60.64,logout
4593,-3.25,5.55,-12.79,62.19,-20.28,-39.17,logout
4594,-4.71,6.37,-11.17,-29.92,32.67,9.75,logout
4595,-3.71,2.9,-8.34,-102.91,82.28,41.9,logout
4596,-5.29,-1.42,-7.35,-168.53,19.74,53.05,logout
4597,-3.59,-7.06,-6.98,-237.61,15.12,72.69,logout
4598,-4.25,-14.33,-4.61,-287.66,-4.82,96.97,logout
4599,-2.41,-21.01,0.45,-325.46,34.16,141.42,logout
4600,0.36,-25.97,3.43,-302.13,-75.03,128.67,logout
4601,2.14,-28.0,8.16,-284.06,22.2,146.11,logout
4602,6.11,-25.04,9.09,-192.88,-88.95,94.45,logout
4603,5.58,-22.06,8.88,-130.01,67.78,77.15,logout
4604,1.53,-16.54,6.92,-60.33,10.84,16.78,logout
4605,3.56,-15.94,6.33,-75.68,5.08,42.56,logout
4606,1.19,-13.05,4.01,-5.67,92.59,19.33,logout
4607,-0.03,-10.94,1.59,-4.01,-8.71,-9.7,logout
4608,0.26,-10.8,0.43,-2.42,-13.1,-15.88,logout
4609,-0.15,-10.68,0.02,5.75,14.97,-10.49,logout
4610,-0.72,-10.19,-0.7,20.5,25.66,-9.21,logout
4611,-0.34,-9.9,-1.33,18.22,11.04,-7.91,logout
4612,-0.85,-9.94,-1.17,10.22,8.85,-13.7,logout
4613,-0.43,-9.83,-1.36,9.14,-9.43,-16.45,logout
4614,-0.41,-9.77,-1.27,10.65,10.3,-14.54,logout
4615,-0.8,-9.78,-1.24,7.93,8.71,-11.49,logout
4616,-0.48,-9.71,-1.25,7.12,13.47,-9.18,logout
4617,-0.68,-9.79,-0.96,2.92,14.68,-6.42,logout
4618,-0.65,-9.78,-0.87,0.07,7.98,-5.18,logout
4619,-0.37,-10.01,-0.71,-1.93,7.0,-2.3,logout
4620,-5.22,-28.99,-10.16,-263.5,-24.87,-159.25,logout
4621,-7.51,-22.2,-13.81,-263.53,-10.52,-153.82,logout
4622,-13.13,-6.02,-21.58,-284.01,-50.09,-137.08,logout
4623,-4.72,2.83,-18.99,168.3,39.21,27.26,logout
4624,-1.45,7.53,-17.44,131.48,170.33,14.34,logout
4625,-3.84,9.52,-15.66,-15.71,-61.28,-9.75,logout
4626,-1.69,4.0,-10.63,-140.86,-32.8,1.11,logout
4627,-3.1,-1.69,-6.43,-210.64,-24.85,30.03,logout
4628,-1.96,-7.71,-4.71,-244.35,0.36,50.86,logout
4629,-3.3,-13.34,-3.74,-269.85,37.37,62.76,logout
4630,-5.5,-18.5,-0.92,-315.43,-19.68,104.6,logout
4631,-2.36,-22.52,-1.51,-288.13,-99.32,101.73,logout
4632,1.93,-28.51,1.8,314.04,-58.21,199.23,logout
4633,1.49,-27.43,5.92,-224.23,-28.21,104.5,logout
4634,5.67,-25.42,6.56,-174.07,-26.1,84.79,logout
4635,4.78,-21.68,6.58,-139.32,-103.87,53.59,logout
4636,7.13,-18.84,6.74,-72.37,27.45,46.11,logout
4637,6.02,-15.85,6.45,-1.95,167.31,39.29,logout
4638,-0.39,-12.74,4.61,61.61,164.41,-20.37,logout
4639,-1.68,-10.4,1.87,50.08,-40.07,-63.13,logout
4640,0.94,-10.59,-0.56,39.7,-90.75,-61.31,logout
4641,0.35,-10.27,-1.46,38.36,-26.2,-52.98,logout
4642,-0.04,-10.13,-2.11,42.11,2.92,-41.78,logout
4643,-0.66,-9.51,-2.58,32.8,48.86,-29.23,logout
4644,-1.01,-9.15,-2.1,14.42,11.07,-19.96,logout
4645,0.09,-9.21,-1.98,2.01,11.33,-16.49,logout
4646,-0.34,-9.66,-1.71,-1.44,4.27,-15.01,logout
4647,0.15,-9.56,-1.45,-4.59,14.68,-6.56,logout
4648,-0.28,-9.72,-0.97,-8.14,22.24,-1.23,logout
4649,0.23,-9.74,-0.73,-12.45,11.59,5.98,logout
4650,0.62,-9.86,-0.25,-14.93,25.42,10.78,logout
4651,0.28,-10.09,-0.04,-8.82,33.98,9.14,logout
4652,0.19,-10.23,-0.01,-5.41,28.45,11.36,logout
4653,0.34,-10.14,0.01,-4.7,21.19,9.17,logout
4654,0.37,-10.2,0.17,-4.6,11.26,8.56,logout
4655,4.79,-35.19,19.66,213.56,34.19,6.28,logout
4656,1.66,-39.15,8.9,314.9,-56.52,-65.93,logout
4657,0.63,-34.68,-4.64,-250.72,-91.92,-162.73,logout
4658,-0.65,-26.63,-11.32,-283.78,-21.54,-165.78,logout
4659,-9.16,-16.34,-16.83,-260.22,60.94,-161.86,logout
4660,-12.3,1.29,-24.64,290.06,-3.52,-80.84,logout
4661,-2.57,5.1,-17.54,57.07,8.72,0.06,logout
4662,-5.77,6.84,-15.11,37.12,29.02,-38.13,logout
4663,-3.47,4.91,-11.71,-120.49,-68.41,-3.28,logout
4664,-3.88,-0.85,-6.29,-159.46,3.44,25.89,logout
4665,-3.61,-6.95,-3.64,-221.51,16.87,69.46,logout
4666,-1.59,-12.15,-1.59,-259.9,44.26,92.59,logout
4667,-2.27,-18.73,2.94,-304.45,15.06,116.14,logout
4668,0.92,-20.24,5.24,-262.16,34.27,102.11,logout
4669,0.06,-23.75,5.12,-270.46,-93.78,78.2,logout
4670,4.29,-21.81,7.85,-230.79,-73.52,97.89,logout
4671,2.98,-22.35,9.2,-138.24,121.62,86.41,logout
4672,0.85,-15.91,8.38,-97.74,-113.04,31.55,logout
4673,6.43,-17.68,5.39,-70.45,-22.08,25.81,logout
4674,0.45,-12.9,4.22,-30.35,54.17,-17.32,logout
4675,0.15,-11.31,2.89,-37.67,-67.51,-26.04,logout
4676,1.58,-11.34,1.72,-30.61,-38.21,-12.87,logout
4677,1.55,-11.32,1.57,-5.29,47.16,7.63,logout
4678,0.28,-10.83,0.5,23.63,102.62,12.9,logout
4679,-1.21,-10.12,-0.52,27.2,67.09,-1.44,logout
4680,-0.91,-9.74,-0.77,7.52,-5.9,-10.25,logout
4681,-0.24,-10.11,-0.51,7.15,-4.73,-12.04,logout
4682,-0.28,-10.06,-0.79,12.74,3.99,-8.69,logout
4683,-0.45,-9.76,-1.08,10.22,9.07,-6.45,logout
4684,-0.62,-9.83,-0.98,5.44,9.15,-7.78,logout
4685,-0.76,-9.77,-0.79,2.31,-8.69,-13.0,logout
4686,-0.32,-9.75,-0.9,0.73,-12.02,-10.72,logout
4687,-0.44,-9.84,-0.74,-3.44,4.07,-4.88,logout
4688,-0.5,-9.84,-0.62,-3.6,-2.07,-3.81,logout
4689,-0.43,-9.86,-0.52,-3.2,0.59,-0.99,logout
4690,-5.06,-8.05,-13.69,278.58,-55.14,-102.31,logout
4691,-6.79,0.8,-15.43,209.42,-16.67,-60.7,logout
4692,-1.93,5.31,-13.28,80.84,5.09,3.98,logout
4693,-3.92,6.32,-13.62,8.1,27.8,-7.26,logout
4694,-1.81,2.5,-10.36,-133.96,-47.48,15.13,logout
4695,-1.99,-2.3,-7.12,-174.51,17.93,25.01,logout
4696,-2.59,-8.23,-4.5,-230.42,37.57,44.83,logout
4697,-2.5,-13.02,-3.18,-255.42,49.65,74.3,logout
4698,-4.07,-20.35,2.62,324.67,38.14,113.09,logout
4699,0.27,-22.42,3.95,-248.35,-9.99,83.04,logout
4700,1.57,-25.22,5.89,-278.98,-74.02,86.81,logout
4701,1.27,-22.13,8.72,-203.52,-31.37,59.51,logout
4702,3.72,-21.97,8.42,-131.12,81.74,72.5,logout
4703,-0.34,-15.48,5.86,-69.0,-9.84,-9.26,logout
4704,1.45,-14.42,5.08,-89.02,-54.72,-10.77,logout
4705,0.19,-13.6,6.1,-42.77,26.43,3.66,logout
4706,0.11,-12.26,4.08,1.31,26.17,2.1,logout
4707,0.33,-11.85,2.17,23.82,40.69,7.0,logout
4708,-0.28,-11.09,0.47,49.38,61.94,-0.7,logout
4709,-1.25,-10.32,-1.02,49.42,29.4,-10.95,logout
4710,-1.05,-9.79,-1.55,30.01,-16.99,-14.54,logout
4711,-1.03,-9.76,-1.62,14.87,-32.48,-14.77,logout
4712,-0.06,-9.67,-1.75,12.23,-25.68,-11.53,logout
4713,-0.09,-9.46,-1.86,12.58,-1.25,-13.29,logout
4714,-0.85,-9.42,-1.73,4.74,-3.61,-12.46,logout
4715,-0.58,-9.36,-1.44,-1.87,1.14,-7.76,logout
4716,-0.59,-9.67,-1.0,-5.73,5.17,-4.45,logout
4717,-0.53,-9.74,-0.87,-5.75,4.34,-9.76,logout
4718,-0.8,-9.83,-0.59,-10.57,-0.73,-8.86,logout
4719,-0.63,-9.94,-0.35,-13.47,7.79,-0.03,logout
4720,-1.15,-10.22,0.13,-12.63,11.56,5.08,logout
4721,-0.41,-10.22,0.11,-8.3,-3.5,5.99,logout
4722,-0.31,-10.23,0.17,-5.0,7.52,5.96,logout
4723,-0.77,-10.35,0.05,2.28,2.89,1.95,logout
4724,-0.35,-10.18,-0.29,1.6,-2.54,3.52,logout
4725,-5.06,-8.05,-13.69,278.58,-55.14,-102.31,logout
4726,-6.79,0.8,-15.43,209.42,-16.67,-60.7,logout
4727,-1.93,5.31,-13.28,80.84,5.09,3.98,logout
4728,-3.92,6.32,-13.62,8.1,27.8,-7.26,logout
4729,-1.81,2.5,-10.36,-133.96,-47.48,15.13,logout
4730,-1.99,-2.3,-7.12,-174.51,17.93,25.01,logout
4731,-2.59,-8.23,-4.5,-230.42,37.57,44.83,logout
4732,-2.5,-13.02,-3.18,-255.42,49.65,74.3,logout
4733,-4.07,-20.35,2.62,324.67,38.14,113.09,logout
4734,0.27,-22.42,3.95,-248.35,-9.99,83.04,logout
4735,1.57,-25.22,5.89,-278.98,-74.02,86.81,logout
4736,1.27,-22.13,8.72,-203.52,-31.37,59.51,logout
4737,3.72,-21.97,8.42,-131.12,81.74,72.5,logout
4738,-0.34,-15.48,5.86,-69.0,-9.84,-9.26,logout
4739,1.45,-14.42,5.08,-89.02,-54.72,-10.77,logout
4740,0.19,-13.6,6.1,-42.77,26.43,3.66,logout
4741,0.11,-12.26,4.08,1.31,26.17,2.1,logout
4742,0.33,-11.85,2.17,23.82,40.69,7.0,logout
4743,-0.28,-11.09,0.47,49.38,61.94,-0.7,logout
4744,-1.25,-10.32,-1.02,49.42,29.4,-10.95,logout
4745,-1.05,-9.79,-1.55,30.01,-16.99,-14.54,logout
4746,-1.03,-9.76,-1.62,14.87,-32.48,-14.77,logout
4747,-0.06,-9.67,-1.75,12.23,-25.68,-11.53,logout
4748,-0.09,-9.46,-1.86,12.58,-1.25,-13.29,logout
4749,-0.85,-9.42,-1.73,4.74,-3.61,-12.46,logout
4750,-0.58,-9.36,-1.44,-1.87,1.14,-7.76,logout
4751,-0.59,-9.67,-1.0,-5.73,5.17,-4.45,logout
4752,-0.53,-9.74,-0.87,-5.75,4.34,-9.76,logout
4753,-0.8,-9.83,-0.59,-10.57,-0.73,-8.86,logout
4754,-0.63,-9.94,-0.35,-13.47,7.79,-0.03,logout
4755,-1.15,-10.22,0.13,-12.63,11.56,5.08,logout
4756,-0.41,-10.22,0.11,-8.3,-3.5,5.99,logout
4757,-0.31,-10.23,0.17,-5.0,7.52,5.96,logout
4758,-0.77,-10.35,0.05,2.28,2.89,1.95,logout
4759,-0.35,-10.18,-0.29,1.6,-2.54,3.52,logout
4760,5.6,-35.41,17.62,251.54,75.61,-17.56,logout
4761,-1.59,-38.32,8.9,-320.32,10.81,-61.51,logout
4762,-4.13,-34.1,-2.45,-251.34,-60.85,-115.68,logout
4763,-6.37,-26.23,-8.89,-260.18,-37.17,-109.56,logout
4764,-5.46,-16.06,-14.89,-280.87,-45.15,-96.18,logout
4765,-7.77,-5.02,-16.88,287.42,-10.33,-73.87,logout
4766,-1.19,2.06,-16.36,171.72,-56.98,6.45,logout
4767,-0.11,7.7,-17.36,95.71,81.99,-29.37,logout
4768,-2.41,7.52,-12.95,-46.26,-48.06,-25.56,logout
4769,-1.96,3.54,-9.21,-122.5,15.62,-5.84,logout
4770,-3.66,-1.62,-5.8,-205.7,-1.14,12.89,logout
4771,-3.05,-7.45,-3.99,-234.77,-8.59,27.11,logout
4772,-3.72,-12.98,-0.32,-287.63,-8.69,74.52,logout
4773,-2.94,-17.74,-0.29,-256.82,-13.07,67.38,logout
4774,-1.85,-23.08,0.2,-320.04,-58.47,138.31,logout
4775,-1.42,-25.05,3.55,-267.37,-33.44,117.76,logout
4776,5.85,-27.74,6.54,-265.7,1.37,170.86,logout
4777,0.78,-24.55,10.94,-176.49,46.81,103.05,logout
4778,4.5,-21.51,9.09,-103.66,-10.31,46.35,logout
4779,4.06,-17.16,8.53,-69.55,23.53,18.89,logout
4780,1.27,-14.82,8.72,-10.69,94.74,20.37,logout
4781,-1.52,-11.79,5.08,47.76,105.78,-0.24,logout
4782,-2.37,-9.69,1.35,38.88,-11.94,-2.6,logout
4783,0.88,-10.03,-1.79,22.49,-15.33,4.51,logout
4784,-1.93,-9.59,-2.84,22.75,40.85,-8.01,logout
4785,-1.94,-9.41,-3.39,4.85,-8.53,-0.27,logout
4786,-0.61,-10.13,-1.95,-18.32,14.77,20.7,logout
4787,-1.28,-10.95,-0.89,0.67,26.91,15.26,logout
4788,-2.04,-9.82,-1.5,7.73,14.78,-8.95,logout
4789,-2.94,-9.66,-1.14,-1.83,-3.6,-6.69,logout
4790,-2.07,-9.32,-1.12,-3.47,-1.9,-4.13,logout
4791,-2.95,-9.81,-0.51,-8.97,0.54,6.37,logout
4792,-1.53,-10.14,-0.19,-10.04,10.65,16.89,logout
4793,-2.55,-10.23,0.35,-4.79,12.51,2.67,logout
4794,-1.99,-10.15,0.43,-0.42,-19.85,8.07,logout
4795,4.28,-34.47,24.02,188.61,40.63,-7.88,logout
4796,-2.27,-38.57,17.04,303.67,-16.02,-48.58,logout
4797,-2.63,-39.61,0.89,-253.97,-100.21,-107.38,logout
4798,-4.87,-30.06,-9.0,-233.7,-29.02,-107.07,logout
4799,-7.01,-20.02,-15.69,-254.23,-33.41,-92.39,logout
4800,-7.57,-8.38,-20.16,326.09,-103.0,-92.39,logout
4801,-1.16,0.66,-15.83,162.18,-88.0,-54.26,logout
4802,-2.58,4.16,-11.24,99.17,33.44,-50.69,logout
4803,-2.98,6.7,-11.47,23.51,-36.27,-22.15,logout
4804,-3.15,4.66,-9.55,-71.66,4.94,-3.57,logout
4805,-2.59,0.88,-7.07,-145.22,24.75,29.8,logout
4806,-2.51,-4.56,-5.96,-194.38,39.53,32.0,logout
4807,-2.21,-9.18,-6.16,-241.38,32.07,13.71,logout
4808,-5.77,-15.22,-3.16,-324.79,24.24,50.96,logout
4809,-4.41,-21.95,-2.34,292.21,-118.53,89.46,logout
4810,-1.21,-29.01,0.88,294.66,-185.4,149.48,logout
4811,8.01,-29.78,4.2,-236.78,-112.6,183.28,logout
4812,7.82,-26.57,6.7,-166.6,90.41,138.16,logout
4813,4.29,-22.16,6.32,-113.54,-37.17,54.46,logout
4814,7.51,-18.4,5.23,-83.38,29.92,34.38,logout
4815,4.39,-15.87,7.28,-40.86,195.93,30.39,logout
4816,2.11,-15.24,10.39,127.11,222.93,-24.73,logout
4817,-4.73,-7.86,0.12,91.84,115.62,-29.83,logout
4818,-1.36,-10.48,-0.11,-58.82,-68.83,7.55,logout
4819,0.8,-10.02,-0.83,2.41,-55.57,-1.99,logout
4820,0.28,-9.6,-2.64,33.52,-12.74,-22.78,logout
4821,-0.45,-8.84,-2.94,13.04,-17.57,-23.3,logout
4822,-0.89,-9.34,-1.77,-1.05,-23.82,-18.73,logout
4823,-0.29,-9.81,-1.76,2.35,-29.48,-17.54,logout
4824,-0.14,-10.15,-1.85,-3.41,-13.91,-9.0,logout
4825,0.07,-10.21,-1.25,-9.03,-1.57,-1.28,logout
4826,0.11,-10.1,-0.65,-3.83,28.55,-0.07,logout
4827,-0.87,-9.7,-0.66,4.56,40.07,-3.89,logout
4828,-0.32,-9.97,-0.57,-0.97,6.8,3.9,logout
4829,-0.48,-10.07,-0.49,-2.41,-2.1,5.46,logout
4830,3.03,-36.93,13.31,280.67,-11.3,-54.73,logout
4831,0.06,-36.88,1.41,-270.23,-28.06,-111.64,logout
4832,-3.04,-27.75,-7.12,-271.1,-37.2,-120.87,logout
4833,-4.21,-20.14,-12.06,-279.19,8.86,-103.11,logout
4834,-5.89,-9.31,-13.89,308.35,-16.4,-104.36,logout
4835,-5.69,-1.92,-12.31,204.3,-114.22,-78.4,logout
4836,-3.91,3.94,-16.69,154.72,5.12,-14.72,logout
4837,-0.53,6.7,-14.88,12.28,103.29,22.15,logout
4838,-4.61,5.0,-12.7,-54.79,69.44,-5.34,logout
4839,-3.76,0.26,-10.13,-182.31,-14.52,18.15,logout
4840,-3.14,-6.04,-6.3,-252.4,-11.12,29.16,logout
4841,-3.1,-12.71,-4.63,-294.45,-53.76,47.03,logout
4842,-2.06,-18.01,-1.14,318.41,-0.32,99.67,logout
4843,-4.54,-25.95,2.9,313.34,-66.24,141.42,logout
4844,2.66,-28.13,4.75,-306.89,-54.58,186.17,logout
4845,4.71,-26.05,5.51,-216.17,-91.05,118.72,logout
4846,9.06,-23.93,7.83,-177.26,20.12,115.41,logout
4847,1.67,-19.87,5.97,-83.07,6.98,11.9,logout
4848,3.49,-15.11,4.49,-90.49,-76.58,-4.16,logout
4849,4.81,-15.52,6.67,-79.0,66.12,51.99,logout
4850,1.25,-13.71,5.77,25.28,153.02,31.11,logout
4851,-0.28,-11.44,1.77,56.46,71.59,-11.58,logout
4852,-0.94,-10.67,0.17,43.44,25.97,-32.51,logout
4853,-1.68,-10.16,-1.13,40.4,-44.48,-44.1,logout
4854,-0.39,-9.82,-2.51,23.05,-45.53,-32.9,logout
4855,-0.46,-9.6,-2.1,10.48,-1.29,-23.62,logout
4856,-0.87,-9.26,-2.1,16.69,17.35,-20.6,logout
4857,-1.3,-9.17,-2.17,7.98,-3.17,-17.27,logout
4858,-0.87,-9.54,-1.87,-3.81,-12.25,-5.44,logout
4859,0.05,-9.77,-1.59,-5.52,-3.7,1.32,logout
4860,0.17,-9.84,-1.23,-6.85,15.59,2.16,logout
4861,-0.17,-9.95,-0.74,-2.99,23.68,1.41,logout
4862,-0.48,-9.77,-0.64,-5.11,18.26,1.08,logout
4863,-0.41,-10.08,-0.23,-6.85,8.6,4.73,logout
4864,-0.06,-10.09,-0.33,-3.12,4.5,7.05,logout
4865,3.09,-35.4,12.19,261.64,34.79,-15.07,logout
4866,-0.17,-37.16,5.01,-316.47,-12.31,-60.13,logout
4867,-3.57,-31.11,-5.47,-230.51,-44.49,-143.33,logout
4868,-5.94,-22.42,-11.03,-275.1,-22.08,-113.5,logout
4869,-6.56,-11.06,-15.92,-307.16,-43.67,-116.89,logout
4870,-6.68,-0.72,-15.65,231.41,-84.93,-83.82,logout
4871,-4.56,4.89,-15.34,137.26,-12.48,-25.42,logout
4872,-1.95,8.51,-15.65,39.87,45.59,9.62,logout
4873,-2.68,5.82,-11.48,-69.03,38.97,8.8,logout
4874,-2.52,1.8,-8.57,-156.84,7.32,17.38,logout
4875,-2.76,-4.21,-5.3,-218.67,-1.12,33.54,logout
4876,-2.45,-10.15,-1.88,-266.18,19.02,63.67,logout
4877,-2.32,-14.97,0.63,-277.36,-4.71,86.84,logout
4878,-0.85,-19.27,0.51,-286.9,-17.51,84.12,logout
4879,0.79,-23.51,2.96,-302.91,-79.96,104.56,logout
4880,0.64,-22.6,6.98,-251.94,1.23,108.05,logout
4881,4.01,-26.27,8.34,-204.83,-9.23,105.41,logout
4882,3.59,-20.15,8.28,-147.15,4.02,73.09,logout
4883,3.68,-19.08,7.75,-91.57,46.23,37.49,logout
4884,1.94,-14.96,5.75,-71.12,-75.49,-12.17,logout
4885,2.51,-13.33,4.87,-51.22,-34.1,-7.01,logout
4886,1.92,-12.7,3.59,-7.81,40.11,5.14,logout
4887,-0.05,-11.16,1.36,26.67,85.1,0.68,logout
4888,-1.5,-10.17,-0.22,30.15,28.39,-12.17,logout
4889,-0.45,-9.97,-1.25,18.87,-11.53,-9.82,logout
4890,-0.17,-9.89,-1.42,6.76,-20.11,-9.98,logout
4891,0.0,-10.01,-1.36,12.34,2.38,-12.43,logout
4892,-0.47,-9.56,-1.82,16.48,7.34,-13.93,logout
4893,-0.8,-9.47,-1.67,1.55,-11.64,-12.31,logout
4894,-0.1,-9.74,-1.31,-1.44,-3.28,-4.41,logout
4895,-0.34,-9.74,-1.21,-2.73,14.02,-1.58,logout
4896,-0.35,-9.91,-0.85,-3.89,4.22,-1.98,logout
4897,-0.41,-9.91,-0.76,-5.49,13.35,1.25,logout
4898,-0.32,-9.99,-0.47,-5.21,13.03,3.47,logout
4899,-0.4,-10.04,-0.42,-2.47,14.29,4.27,logout
4900,1.88,-37.65,11.59,288.12,-8.46,-75.41,logout
4901,-0.82,-36.75,0.97,-267.84,-45.41,-129.05,logout
4902,-3.46,-29.91,-6.66,-272.17,-14.48,-131.83,logout
4903,-4.99,-21.34,-11.86,-277.68,-7.9,-123.22,logout
4904,-11.44,-8.47,-18.01,-297.3,-27.69,-145.96,logout
4905,-8.79,2.55,-16.81,194.44,-108.55,-25.75,logout
4906,1.37,5.96,-16.79,133.28,107.85,51.63,logout
4907,-2.98,7.85,-13.89,20.46,91.52,-7.98,logout
4908,-0.81,4.04,-11.29,-114.02,-62.82,-3.14,logout
4909,-2.39,-0.34,-7.5,-179.15,14.72,-6.33,logout
4910,-3.31,-6.65,-4.97,-243.15,-26.46,31.71,logout
4911,-2.69,-11.84,-1.41,-276.95,20.95,81.57,logout
4912,-4.41,-17.18,-0.37,-284.87,19.71,76.63,logout
4913,-5.19,-21.79,0.4,-314.95,-133.09,125.43,logout
4914,2.38,-25.48,2.48,-281.8,-83.12,143.1,logout
4915,5.48,-27.85,8.44,-257.28,-33.12,174.39,logout
4916,3.13,-23.24,8.61,-140.81,-9.53,96.24,logout
4917,5.1,-21.2,6.82,-99.08,12.13,65.8,logout
4918,3.31,-16.9,5.92,-68.02,-26.61,19.34,logout
4919,3.95,-14.32,4.89,-39.66,-14.51,-3.87,logout
4920,2.82,-12.69,3.04,10.37,76.1,-6.08,logout
4921,-0.99,-10.87,1.43,43.1,93.97,-15.91,logout
4922,-1.4,-10.32,-0.08,32.42,24.17,-16.43,logout
4923,-1.62,-10.12,-1.54,27.08,13.67,-19.91,logout
4924,-0.47,-9.86,-1.88,13.88,-26.18,-28.58,logout
4925,-0.88,-9.8,-1.81,9.12,-10.49,-27.05,logout
4926,-1.01,-9.49,-2.19,11.24,13.0,-25.83,logout
