,ax,ay,az,gx,gy,gz,action
3808,-0.94,-9.69,-2.22,-12.31,15.26,7.64,logout
3809,-0.18,-9.28,-2.62,1.38,-4.19,9.67,logout
3810,0.24,-8.53,-3.59,15.9,36.1,23.62,logout
3811,0.21,-8.27,-4.1,12.65,12.49,10.01,logout
3812,0.45,-8.0,-4.51,11.36,15.7,4.51,logout
3813,0.11,-8.2,-4.26,2.89,-1.86,-4.73,logout
3814,0.15,-8.53,-3.58,-0.76,-0.68,-5.37,logout
3815,-1.27,-13.97,-0.59,320.47,-84.34,-11.35,logout
3816,-0.17,-10.24,-1.59,311.1,-100.15,-31.22,logout
3817,0.46,-6.81,-1.14,249.98,-71.53,-35.46,logout
3818,1.7,-4.1,-2.38,245.07,-38.13,-34.18,logout
3819,-1.04,0.99,-3.42,249.25,-23.34,-46.78,logout
3820,-0.15,5.5,-8.75,144.23,-79.61,1.41,logout
3821,0.37,3.48,-5.13,2.01,9.11,2.22,logout
3822,0.79,4.39,-7.43,-30.58,10.37,-0.24,logout
3823,0.8,2.5,-6.02,-85.07,-10.2,-16.64,logout
3824,-0.07,0.74,-5.37,-159.68,16.7,-17.45,logout
3825,0.11,-2.37,-3.63,-278.35,-37.55,-19.07,logout
3826,1.19,-8.91,0.14,-271.18,-1.25,6.36,logout
3827,2.01,-8.08,3.61,-266.53,26.82,40.74,logout
3828,1.5,-12.42,7.28,-281.76,70.08,56.04,logout
3829,-0.17,-15.21,8.06,-260.18,55.25,33.25,logout
3830,1.14,-16.16,8.36,-254.26,-42.77,20.69,logout
3831,1.47,-16.93,7.64,-251.17,-36.8,25.24,logout
3832,3.47,-17.32,7.75,-240.31,1.15,41.2,logout
3833,0.99,-16.36,6.68,-252.18,18.87,25.97,logout
3834,2.67,-17.55,6.38,-160.36,-90.99,3.58,logout
3835,3.25,-13.28,4.81,-129.78,18.49,7.14,logout
3836,-0.53,-13.13,2.96,-116.25,-57.27,-26.33,logout
3837,2.14,-11.94,0.3,-53.76,-113.64,-1.63,logout
3838,3.18,-10.1,-0.68,-105.32,-33.69,49.83,logout
3839,3.49,-11.43,-0.2,-87.66,50.03,68.31,logout
3840,0.53,-10.63,-0.76,-51.48,81.24,35.87,logout
3841,0.95,-9.95,-2.08,-43.26,-36.45,8.8,logout
3842,1.71,-9.64,-1.65,-33.87,-12.72,0.94,logout
3843,0.96,-9.66,-1.62,-12.81,32.41,5.85,logout
3844,-0.43,-9.57,-2.06,0.8,62.76,21.66,logout
3845,-0.26,-8.74,-3.29,9.2,4.88,11.1,logout
3846,0.43,-8.12,-4.43,11.03,34.27,20.0,logout
3847,0.28,-8.08,-4.44,5.79,18.09,11.17,logout
3848,0.36,-8.04,-4.55,1.49,0.77,-1.8,logout
3849,-0.09,-8.18,-3.84,-6.6,-0.97,-2.83,logout
3850,-1.59,-18.67,3.03,251.43,-48.52,-4.92,logout
3851,-1.25,-17.84,2.84,255.58,-67.17,-3.73,logout
3852,-1.12,-16.35,3.38,244.14,-49.53,-4.13,logout
3853,-1.13,-14.92,3.61,244.54,-47.91,0.01,logout
3854,-1.05,-13.0,3.68,249.16,-45.47,-4.77,logout
3855,-0.95,-10.39,2.96,254.27,-59.07,-13.53,logout
3856,-0.26,-7.2,1.68,254.32,-68.68,-17.68,logout
3857,-0.51,-3.6,-0.34,224.64,-76.77,-29.1,logout
3858,0.54,-0.44,-2.26,214.05,-167.86,-44.26,logout
3859,1.06,2.04,-4.09,230.53,-148.61,-34.8,logout
3860,1.15,6.02,-6.47,118.69,-20.72,-13.93,logout
3861,1.08,4.61,-6.2,8.63,-20.12,-12.8,logout
3862,1.06,5.05,-5.59,-47.99,-21.53,-3.49,logout
3863,0.88,3.09,-4.95,-105.14,24.29,3.58,logout
3864,0.74,1.05,-3.51,-175.32,33.32,15.35,logout
3865,0.54,-1.71,-2.7,-254.78,50.99,13.39,logout
3866,0.95,-6.1,3.25,322.61,84.92,24.21,logout
3867,0.16,-9.09,1.29,-241.29,21.77,18.31,logout
3868,1.85,-13.39,2.89,-323.63,-12.31,30.91,logout
3869,0.09,-15.31,3.71,-315.13,22.99,26.33,logout
3870,1.28,-19.58,4.54,-300.59,-74.27,42.98,logout
3871,2.4,-18.34,5.04,-265.87,-35.84,60.06,logout
3872,3.0,-20.17,5.13,-246.84,-30.23,80.86,logout
3873,4.05,-18.25,4.84,-174.2,-30.15,64.91,logout
3874,3.3,-17.1,3.74,-167.11,10.17,50.28,logout
3875,2.84,-16.28,4.33,-121.27,-20.89,34.42,logout
3876,2.11,-13.6,3.13,-77.88,-23.5,4.76,logout
3877,1.97,-11.54,0.57,-68.31,-42.25,14.55,logout
3878,2.61,-11.38,0.14,-50.17,-12.11,30.41,logout
3879,1.76,-10.37,-1.12,-33.84,1.22,28.21,logout
3880,1.16,-9.84,-2.41,-30.13,-16.54,18.08,logout
3881,1.74,-9.24,-3.14,-20.73,-29.2,12.6,logout
3882,1.0,-8.85,-3.4,-17.01,15.87,18.7,logout
3883,0.65,-8.72,-3.7,-14.23,33.93,28.41,logout
3884,0.07,-8.77,-3.42,-21.88,40.88,29.78,logout
3885,-3.6,-24.43,4.58,308.16,-66.28,-8.28,logout
3886,-3.97,-24.45,2.79,-326.6,-68.5,-8.13,logout
3887,-2.23,-21.2,-1.06,-301.03,-87.74,10.34,logout
3888,-1.61,-15.7,-4.11,322.55,-111.71,-16.14,logout
3889,-0.15,-9.98,-6.29,287.01,-188.33,-68.1,logout
3890,1.06,-4.81,-6.69,256.78,-131.02,-61.17,logout
3891,1.18,-0.78,-5.2,211.54,-29.74,-41.21,logout
3892,0.2,1.8,-4.5,154.27,45.71,-39.37,logout
3893,-0.96,3.47,-4.91,107.58,56.56,-37.26,logout
3894,-0.25,4.71,-4.56,12.39,-18.83,-2.44,logout
3895,0.27,3.08,-3.44,-57.39,6.5,-2.83,logout
3896,0.47,1.4,-3.49,-114.37,-10.63,-5.73,logout
3897,0.48,-0.95,-2.3,-192.68,-23.85,6.39,logout
3898,1.51,-3.64,1.68,-287.83,39.92,17.15,logout
3899,-0.54,-9.46,1.26,-235.0,104.18,-3.47,logout
3900,-0.39,-10.27,3.39,-274.23,-17.65,15.56,logout
3901,-0.82,-14.15,3.49,-269.93,10.39,10.91,logout
3902,0.22,-17.16,4.7,-283.33,-46.34,31.16,logout
3903,0.62,-17.33,4.01,-252.72,-54.67,45.1,logout
3904,3.26,-18.39,4.69,-243.64,-32.12,75.17,logout
3905,1.76,-18.24,3.83,-221.42,12.55,50.32,logout
3906,2.65,-17.47,5.18,-183.36,-22.58,43.36,logout
3907,1.72,-15.76,3.6,-129.05,16.57,30.06,logout
3908,1.21,-13.37,0.76,-91.49,-64.25,-14.46,logout
3909,1.81,-11.85,0.19,-109.76,-19.12,20.32,logout
3910,0.72,-11.57,-0.2,-99.34,12.52,35.69,logout
3911,0.51,-10.41,-2.19,-77.29,8.68,44.91,logout
3912,2.15,-14.95,5.0,-47.53,-72.3,25.74,logout
3913,2.33,-12.01,-0.19,4.77,-2.53,-7.26,logout
3914,0.16,-7.08,-5.88,25.19,110.9,54.0,logout
3915,0.02,-6.82,-6.06,9.03,46.34,28.27,logout
3916,-0.98,-7.36,-5.5,13.52,37.29,-6.36,logout
3917,-1.46,-7.99,-4.73,9.96,-14.08,-22.41,logout
3918,-1.39,-9.08,-3.26,-1.92,-37.18,-27.16,logout
3919,0.06,-9.31,-2.79,-1.72,-40.28,-17.53,logout
3920,-1.51,-19.63,-1.4,-303.71,-28.33,2.06,logout
3921,-0.52,-16.19,-1.45,326.57,-38.89,10.02,logout
3922,-0.28,-12.48,-0.35,276.45,-18.49,12.89,logout
3923,-0.49,-9.58,1.46,245.53,3.2,16.31,logout
3924,-1.91,-6.3,-2.22,246.99,-71.87,-18.43,logout
3925,-0.86,-1.83,-5.44,238.65,-231.23,-55.97,logout
3926,-0.19,1.9,-7.57,258.68,-238.89,-45.68,logout
3927,1.25,5.88,-5.94,6.56,-79.26,-10.05,logout
3928,0.38,3.29,-6.9,-3.96,-8.78,-19.91,logout
3929,-0.97,4.3,-5.81,-59.28,24.85,-11.21,logout
3930,-1.54,1.66,-5.04,-116.83,-6.83,10.91,logout
3931,-0.78,-0.58,-4.37,-204.63,-3.76,49.1,logout
3932,0.07,-4.6,-3.51,317.69,36.12,57.34,logout
3933,0.45,-10.46,0.26,-275.59,94.65,64.83,logout
3934,1.63,-12.27,4.55,-300.89,2.53,74.01,logout
3935,1.89,-15.36,7.15,-258.03,68.6,66.35,logout
3936,1.38,-17.83,6.83,-249.04,39.18,71.09,logout
3937,1.54,-17.14,7.23,-235.06,-20.31,54.89,logout
3938,3.37,-17.85,5.75,-190.61,-33.38,46.28,logout
3939,2.51,-15.94,5.41,-195.02,6.21,38.37,logout
3940,3.46,-15.57,4.33,-147.77,-70.45,29.43,logout
3941,4.46,-14.88,3.65,-133.37,45.04,51.83,logout
3942,1.47,-12.99,2.47,-113.18,55.95,25.57,logout
3943,0.86,-12.3,2.14,-73.87,-61.78,-20.28,logout
3944,1.64,-10.67,-0.77,-47.77,-41.52,-12.26,logout
3945,1.62,-10.19,-2.11,-63.86,-17.85,19.15,logout
3946,1.74,-10.26,-1.44,-52.25,35.31,44.29,logout
3947,0.47,-9.83,-1.77,-40.42,38.89,35.2,logout
3948,0.83,-9.48,-2.38,-30.76,11.15,24.62,logout
3949,1.07,-9.45,-2.72,-21.21,26.99,24.3,logout
3950,0.53,-9.12,-2.96,-17.36,43.23,23.57,logout
3951,0.35,-9.05,-2.83,-20.67,50.57,27.72,logout
3952,-0.14,-9.57,-2.41,-11.38,58.46,31.16,logout
3953,-0.32,-9.24,-2.61,-6.63,31.11,20.95,logout
3954,-0.12,-9.03,-2.83,-0.51,22.98,12.58,logout
3955,0.15,-23.92,8.79,210.02,82.08,36.92,logout
3956,-1.47,-25.6,4.79,287.16,-4.94,-9.87,logout
3957,-1.99,-25.2,0.93,-319.57,-72.46,-61.9,logout
3958,-1.42,-23.09,-1.56,-306.02,-68.77,-57.14,logout
3959,-1.62,-19.3,-3.4,-300.33,-10.07,-25.83,logout
3960,-1.08,-13.85,-5.36,-318.55,-54.52,-29.94,logout
3961,0.68,-9.4,-4.26,277.1,-41.07,-19.7,logout
3962,1.21,-5.65,-1.17,224.59,20.0,-5.06,logout
3963,0.25,-3.28,-0.52,186.93,31.67,-18.81,logout
3964,0.05,-0.86,-0.43,162.83,-48.74,-29.29,logout
3965,-0.05,1.47,-1.36,146.17,-85.82,-23.75,logout
3966,0.06,3.2,-2.7,129.08,-84.29,-24.62,logout
3967,-0.07,4.79,-5.55,39.24,-64.33,-10.6,logout
3968,0.75,3.41,-4.5,-45.2,-66.73,6.07,logout
3969,0.71,2.05,-4.83,-118.38,-19.33,13.18,logout
3970,1.17,-0.74,-3.31,-211.59,5.69,30.73,logout
3971,1.34,-4.02,-0.53,-285.2,83.74,33.48,logout
3972,-0.17,-8.3,1.05,-276.81,102.25,25.65,logout
3973,0.87,-11.92,2.37,-271.62,-23.72,33.87,logout
3974,-0.04,-13.95,3.46,-311.88,76.8,47.74,logout
3975,0.18,-17.84,3.23,-283.53,-77.82,30.5,logout
3976,1.95,-18.2,4.19,-258.55,-19.1,52.81,logout
3977,2.42,-18.28,3.5,-216.64,-54.52,43.47,logout
3978,1.91,-17.88,3.34,-208.28,0.04,63.75,logout
3979,3.44,-17.67,3.65,-173.46,-19.36,52.11,logout
3980,1.72,-16.0,3.31,-135.15,-2.41,29.52,logout
3981,2.02,-14.57,2.12,-90.87,-55.74,-0.67,logout
3982,1.74,-12.36,0.72,-69.53,-44.26,-5.67,logout
3983,1.68,-11.11,0.12,-61.45,-32.41,18.49,logout
3984,1.87,-10.57,-1.22,-29.74,-1.09,30.09,logout
3985,1.87,-9.82,-2.84,-18.41,29.08,37.84,logout
3986,1.24,-9.43,-3.23,-26.17,14.39,21.51,logout
3987,1.17,-9.48,-2.95,-23.94,22.12,14.64,logout
3988,0.25,-9.83,-2.22,-13.21,43.94,21.15,logout
3989,-0.26,-9.51,-2.51,4.25,41.7,22.15,logout
3990,-0.36,-21.39,1.18,322.99,-9.27,-35.11,logout
3991,-0.15,-18.91,-0.75,-326.08,-25.56,-27.49,logout
3992,0.5,-15.42,-1.33,293.8,-39.14,-26.73,logout
3993,0.6,-11.21,-1.82,274.64,-93.97,-60.44,logout
3994,0.7,-7.46,-1.23,233.7,-125.55,-97.54,logout
3995,-0.2,-4.1,-2.05,215.12,-128.87,-118.99,logout
3996,-1.13,-0.73,-3.34,200.08,-109.93,-94.07,logout
3997,-2.14,2.0,-4.38,200.1,-53.53,-37.35,logout
3998,-1.93,5.4,-7.91,79.74,-65.72,-13.1,logout
3999,0.07,3.85,-5.58,-14.46,-110.54,9.85,logout
4000,-0.32,3.38,-5.44,-81.41,38.98,14.78,logout
4001,-0.27,0.95,-4.32,-151.66,77.09,46.77,logout
4002,0.1,-1.53,-2.68,-222.88,115.73,61.11,logout
4003,-0.52,-5.11,1.9,-325.49,171.2,66.97,logout
4004,-0.17,-8.57,1.98,-280.31,32.8,64.53,logout
4005,0.47,-14.18,2.95,-323.61,24.82,78.13,logout
4006,2.25,-15.15,3.96,-310.05,-71.88,75.55,logout
4007,2.14,-18.27,2.23,-258.96,-43.38,62.94,logout
4008,4.14,-17.34,3.89,-244.98,-2.27,91.31,logout
4009,1.02,-19.01,1.4,-234.75,20.05,61.61,logout
4010,4.29,-17.87,3.67,-185.28,-5.18,87.85,logout
4011,1.56,-17.03,2.4,-190.27,52.14,69.66,logout
4012,3.21,-13.53,1.72,-67.95,2.27,0.67,logout
4013,1.53,-12.42,0.38,-57.13,-1.73,17.88,logout
4014,2.4,-11.46,-0.93,-27.26,-15.48,20.06,logout
4015,1.58,-10.13,-1.76,-42.02,19.6,36.21,logout
4016,1.49,-9.85,-2.21,-33.77,-9.98,23.75,logout
4017,1.26,-9.32,-2.71,-19.28,27.04,10.66,logout
4018,-0.17,-9.51,-2.77,-13.62,-3.08,-5.0,logout
4019,0.34,-9.23,-3.12,-8.27,15.91,13.45,logout
4020,0.15,-8.94,-3.45,4.51,20.43,10.46,logout
4021,0.39,-8.26,-4.27,6.56,11.96,7.7,logout
4022,0.33,-8.2,-4.08,3.54,21.98,11.01,logout
4023,0.13,-8.23,-4.21,7.27,23.79,10.31,logout
4024,-0.04,-8.17,-4.35,3.28,15.56,4.82,logout
4025,-0.82,-14.58,-2.31,327.22,-65.67,-35.49,logout
4026,-0.57,-10.44,-3.85,317.51,-93.1,-54.64,logout
4027,-0.04,-5.66,-5.38,281.69,-98.35,-60.68,logout
4028,-0.02,-1.09,-5.51,230.97,-99.83,-61.52,logout
4029,0.35,1.58,-5.56,196.97,-93.26,-48.37,logout
4030,0.05,4.56,-5.7,91.92,6.86,-35.41,logout
4031,-0.19,4.37,-5.05,6.63,45.03,-15.39,logout
4032,-0.75,3.39,-5.43,-63.83,6.24,-5.69,logout
4033,0.3,2.23,-3.86,-116.22,-58.17,10.43,logout
4034,0.52,-0.14,-3.24,-207.18,-0.24,21.82,logout
4035,1.37,-3.27,-0.09,-284.84,68.56,43.85,logout
4036,0.18,-6.69,1.05,-288.5,156.2,44.45,logout
4037,0.27,-11.14,2.62,-305.76,12.46,32.61,logout
4038,-0.48,-14.13,3.13,-321.26,83.91,40.43,logout
4039,0.61,-17.51,3.91,-313.31,-78.29,25.13,logout
4040,0.62,-17.6,4.13,-279.48,47.22,37.72,logout
4041,0.58,-18.4,3.55,-249.48,-102.13,17.38,logout
4042,1.79,-17.78,3.7,-206.68,-53.37,26.49,logout
4043,4.1,-17.46,2.92,-178.29,-30.99,61.84,logout
4044,1.85,-16.45,2.66,-172.59,42.92,75.62,logout
4045,3.04,-15.42,3.17,-110.05,-36.6,28.41,logout
4046,2.59,-13.61,1.37,-70.54,23.88,10.22,logout
4047,1.16,-11.89,0.35,-53.66,36.76,17.48,logout
4048,1.26,-11.43,-0.28,-37.0,75.41,42.74,logout
4049,0.1,-10.57,-1.0,-28.29,76.97,48.0,logout
4050,-0.06,-9.93,-1.89,-6.01,18.6,21.97,logout
4051,0.89,-9.14,-3.23,6.34,-16.81,1.95,logout
4052,0.34,-8.53,-3.71,7.4,-30.41,-17.61,logout
4053,0.93,-8.37,-4.06,5.87,-23.33,-12.48,logout
4054,0.35,-8.42,-4.04,-9.78,-3.38,-6.86,logout
4055,0.87,-8.84,-3.63,-9.69,11.68,4.16,logout
4056,0.24,-8.57,-3.85,-3.57,24.58,4.48,logout
4057,-0.03,-8.54,-3.81,-11.75,9.98,6.3,logout
4058,0.24,-8.55,-3.5,-5.63,11.0,5.63,logout
4059,0.04,-8.48,-3.8,1.92,17.65,4.99,logout
4060,-1.75,-12.11,-6.08,320.01,-114.14,-22.87,logout
4061,-0.46,-7.94,-6.08,278.58,-119.24,-29.57,logout
4062,0.37,-3.28,-5.98,231.9,-95.72,-28.55,logout
4063,0.65,0.01,-4.84,224.73,-128.06,-35.37,logout
4064,0.65,4.34,-7.16,207.21,-94.91,-41.18,logout
4065,0.84,5.81,-3.87,5.18,-20.87,-31.25,logout
4066,0.61,5.26,-4.1,20.32,-0.65,-7.23,logout
4067,0.59,4.87,-3.84,-49.27,33.87,6.4,logout
4068,0.57,3.77,-2.9,-92.23,4.99,10.19,logout
4069,0.67,1.47,-1.5,-166.74,19.47,24.9,logout
4070,0.96,-1.41,0.18,-237.82,67.47,41.75,logout
4071,0.29,-4.77,3.04,-260.88,124.0,39.27,logout
4072,1.0,-7.24,3.13,-229.11,25.92,52.98,logout
4073,0.33,-11.46,3.3,-242.2,86.64,36.22,logout
4074,-0.53,-12.87,4.27,-263.03,40.59,20.18,logout
4075,-0.89,-15.18,3.51,-237.73,-29.54,-3.89,logout
4076,0.16,-16.56,4.15,-256.24,-22.7,13.88,logout
4077,0.39,-16.82,3.98,-224.7,-65.78,28.39,logout
4078,2.21,-17.68,3.76,-213.71,-8.02,62.58,logout
4079,1.54,-17.03,3.03,-174.19,-48.31,40.66,logout
4080,3.06,-16.07,2.98,-139.24,-31.38,12.4,logout
4081,2.26,-14.14,2.13,-99.72,-47.62,-2.07,logout
4082,2.49,-13.38,1.86,-65.48,-23.94,-2.35,logout
4083,2.52,-11.61,-0.87,-35.17,-8.05,4.88,logout
4084,1.82,-10.77,-0.9,-59.63,4.62,7.93,logout
4085,2.03,-10.4,-1.19,-54.37,-16.77,7.47,logout
4086,1.71,-9.89,-1.77,-34.51,28.36,18.9,logout
4087,1.52,-9.7,-2.69,-29.55,15.9,17.86,logout
4088,1.33,-9.07,-2.83,-28.59,11.67,7.03,logout
4089,0.66,-9.26,-2.55,-0.1,46.13,19.65,logout
4090,-0.05,-9.65,-2.35,1.54,59.8,30.45,logout
4091,-0.79,-9.11,-2.69,11.2,47.93,23.3,logout
4092,-0.23,-8.78,-3.45,7.21,11.21,13.81,logout
4093,0.1,-8.16,-4.25,6.36,-4.02,1.57,logout
4094,0.32,-7.98,-4.44,3.54,-2.16,-2.36,logout
4095,-1.2,-14.65,4.46,224.01,-2.89,28.59,logout
4096,-0.61,-13.61,4.17,222.56,-58.36,18.18,logout
4097,-0.28,-11.32,3.42,226.47,-67.7,-9.32,logout
4098,0.08,-8.8,3.07,217.62,-49.15,-13.04,logout
4099,0.18,-5.95,1.62,216.9,-15.0,-6.01,logout
4100,0.43,-2.58,1.02,209.51,-35.43,-22.84,logout
4101,-0.12,-0.03,0.19,167.93,-18.2,-18.96,logout
4102,-0.26,1.91,-0.51,163.75,-53.79,-25.16,logout
4103,0.42,3.88,-2.12,180.37,-108.91,0.33,logout
4104,1.18,6.87,-4.48,39.17,-28.15,9.35,logout
4105,1.36,4.61,-3.67,-30.19,-30.42,2.62,logout
4106,1.62,4.03,-3.59,-104.08,-54.34,9.55,logout
4107,1.9,1.55,-1.61,-169.87,-2.86,21.56,logout
4108,1.54,-1.05,-1.71,-205.88,29.0,13.38,logout
4109,0.99,-3.98,-0.95,-279.59,-0.09,-9.91,logout
4110,1.36,-8.7,0.65,-242.55,-64.41,5.2,logout
4111,1.86,-10.84,2.34,-280.81,-1.46,28.9,logout
4112,1.45,-14.45,2.03,-273.87,-23.33,43.01,logout
4113,1.84,-16.64,2.67,-284.2,-31.52,40.46,logout
4114,2.43,-18.18,3.8,-274.74,-65.9,54.58,logout
4115,3.51,-18.93,3.16,-221.57,-71.53,75.9,logout
4116,4.61,-18.05,2.9,-223.14,3.4,112.61,logout
4117,4.04,-18.21,2.31,-163.54,-62.03,76.51,logout
4118,5.34,-16.39,2.29,-119.04,26.76,63.93,logout
4119,2.15,-14.31,1.63,-96.44,14.8,23.66,logout
4120,2.37,-13.57,1.42,-67.29,-57.27,-8.91,logout
4121,2.65,-11.24,-0.41,-36.82,-13.65,16.0,logout
4122,1.82,-10.61,-1.23,-43.79,5.85,27.63,logout
4123,1.09,-9.77,-1.83,-23.13,-26.26,6.83,logout
4124,1.57,-9.52,-2.85,-19.47,-24.0,15.9,logout
4125,1.31,-9.35,-3.14,-16.2,12.28,24.81,logout
4126,1.23,-9.1,-3.12,-12.69,36.85,34.33,logout
4127,0.52,-8.9,-2.94,-5.61,39.49,22.98,logout
4128,0.38,-8.96,-3.07,3.69,11.93,7.12,logout
4129,0.42,-8.91,-3.4,4.18,22.99,14.49,logout
4130,-0.94,-20.7,3.56,266.14,34.88,18.75,logout
4131,-1.52,-20.85,2.49,267.37,-50.03,-17.91,logout
4132,-0.73,-20.83,2.73,268.02,-57.77,-20.49,logout
4133,-1.11,-19.42,2.27,271.64,-27.33,-9.07,logout
4134,-1.06,-18.0,1.75,274.14,-28.76,-2.38,logout
4135,-0.89,-14.95,0.65,281.97,-33.15,-11.79,logout
4136,-1.31,-11.21,-0.39,269.44,-74.68,-36.53,logout
4137,-0.04,-7.56,-1.61,244.32,-133.93,-56.2,logout
4138,0.62,-3.29,-3.22,241.35,-127.57,-76.71,logout
4139,0.29,0.2,-3.52,219.07,-125.98,-72.45,logout
4140,0.7,3.72,-4.04,161.42,-62.13,-41.09,logout
4141,0.4,4.43,-3.02,28.79,41.87,-32.24,logout
4142,0.08,4.74,-2.51,17.62,4.28,-18.73,logout
4143,0.3,4.56,-1.88,-52.95,-21.36,-11.96,logout
4144,0.88,3.55,0.06,-97.72,-19.59,2.91,logout
4145,1.07,1.45,0.89,-134.21,10.4,15.48,logout
4146,1.69,-0.56,0.85,-159.54,29.14,31.23,logout
4147,1.48,-2.53,0.84,-207.1,34.64,11.71,logout
4148,1.99,-6.0,2.5,-222.82,-18.73,34.93,logout
4149,2.2,-8.9,2.67,-231.02,5.93,33.73,logout
4150,2.96,-10.61,4.04,-239.56,-1.14,37.89,logout
4151,1.25,-13.88,3.64,-225.06,21.88,32.56,logout
4152,1.58,-13.93,4.37,-233.05,-8.28,43.44,logout
4153,1.66,-16.39,2.85,-213.07,-72.39,36.01,logout
4154,3.83,-15.17,4.13,-220.04,21.48,79.47,logout
4155,1.68,-17.75,2.34,-201.66,-3.52,68.91,logout
4156,3.19,-15.21,3.59,-160.55,15.64,54.4,logout
4157,1.72,-14.83,2.05,-143.77,-2.92,41.04,logout
4158,2.74,-14.56,2.22,-110.16,-18.63,20.75,logout
4159,1.91,-12.56,1.17,-79.96,-4.3,11.38,logout
4160,1.8,-12.02,0.17,-60.58,10.26,22.72,logout
4161,1.51,-10.84,-0.95,-50.93,26.93,30.24,logout
4162,1.0,-9.81,-1.42,-54.06,18.96,22.47,logout
4163,0.88,-10.32,-2.42,-41.18,6.65,6.3,logout
4164,0.83,-9.26,-3.49,-42.1,-15.93,-10.46,logout
4165,-0.15,-12.24,2.29,248.21,-28.36,-33.32,logout
4166,0.14,-9.62,1.96,239.2,-62.19,-48.43,logout
4167,0.9,-6.78,0.39,230.91,-99.15,-65.45,logout
4168,1.79,-3.51,0.27,206.26,-110.48,-78.34,logout
4169,1.95,-0.45,-0.91,175.53,-86.96,-67.26,logout
4170,1.66,1.97,-2.29,188.0,-68.33,-62.19,logout
4171,0.86,5.26,-3.73,121.56,30.85,-32.83,logout
4172,0.33,4.65,-2.33,-4.5,71.95,-14.1,logout
4173,0.56,4.57,-3.14,-12.74,-14.0,-2.83,logout
4174,0.91,3.78,-2.14,-85.21,-6.8,0.62,logout
4175,1.14,2.42,-1.02,-129.28,-12.17,12.72,logout
4176,1.74,-0.52,-0.33,-194.91,11.59,28.07,logout
4177,1.91,-2.54,1.12,-206.39,70.22,30.7,logout
4178,1.31,-5.87,1.52,-223.26,68.18,23.46,logout
4179,1.61,-8.98,2.35,-264.83,23.4,26.59,logout
4180,0.93,-10.96,3.41,-270.23,51.3,18.84,logout
4181,0.33,-14.75,3.77,-280.73,-19.19,12.33,logout
4182,0.92,-14.81,5.13,-246.93,-8.42,29.75,logout
4183,1.11,-17.12,4.09,-255.46,-19.99,50.12,logout
4184,1.9,-16.84,4.54,-226.06,-12.62,47.18,logout
4185,1.84,-16.86,3.67,-199.87,-44.65,40.43,logout
4186,3.86,-17.23,3.34,-148.83,-62.36,40.36,logout
4187,3.28,-14.33,2.62,-129.7,-4.79,43.59,logout
4188,2.47,-14.63,1.41,-111.29,-58.62,17.96,logout
4189,3.15,-12.78,0.91,-58.65,-56.75,-7.44,logout
4190,2.57,-10.78,-0.76,-42.01,-31.22,3.93,logout
4191,1.9,-10.22,-1.75,-42.77,-12.9,17.3,logout
4192,2.05,-10.14,-2.5,-37.64,0.24,29.39,logout
4193,1.42,-9.36,-3.0,-50.95,25.72,40.4,logout
4194,0.7,-9.42,-2.8,-48.26,5.72,22.95,logout
4195,1.42,-9.31,-2.98,-33.09,3.81,14.03,logout
4196,1.88,-11.32,0.4,-13.09,26.33,23.21,logout
4197,0.32,-9.33,-2.8,15.1,38.91,7.49,logout
4198,0.48,-8.51,-4.64,2.09,7.61,14.34,logout
4199,0.72,-7.75,-5.04,5.2,19.48,17.16,logout
4200,-0.15,-12.24,2.29,248.21,-28.36,-33.32,logout
4201,0.14,-9.62,1.96,239.2,-62.19,-48.43,logout
4202,0.9,-6.78,0.39,230.91,-99.15,-65.45,logout
4203,1.79,-3.51,0.27,206.26,-110.48,-78.34,logout
4204,1.95,-0.45,-0.91,175.53,-86.96,-67.26,logout
4205,1.66,1.97,-2.29,188.0,-68.33,-62.19,logout
4206,0.86,5.26,-3.73,121.56,30.85,-32.83,logout
4207,0.33,4.65,-2.33,-4.5,71.95,-14.1,logout
4208,0.56,4.57,-3.14,-12.74,-14.0,-2.83,logout
4209,0.91,3.78,-2.14,-85.21,-6.8,0.62,logout
4210,1.14,2.42,-1.02,-129.28,-12.17,12.72,logout
4211,1.74,-0.52,-0.33,-194.91,11.59,28.07,logout
4212,1.91,-2.54,1.12,-206.39,70.22,30.7,logout
4213,1.31,-5.87,1.52,-223.26,68.18,23.46,logout
4214,1.61,-8.98,2.35,-264.83,23.4,26.59,logout
4215,0.93,-10.96,3.41,-270.23,51.3,18.84,logout
4216,0.33,-14.75,3.77,-280.73,-19.19,12.33,logout
4217,0.92,-14.81,5.13,-246.93,-8.42,29.75,logout
4218,1.11,-17.12,4.09,-255.46,-19.99,50.12,logout
4219,1.9,-16.84,4.54,-226.06,-12.62,47.18,logout
4220,1.84,-16.86,3.67,-199.87,-44.65,40.43,logout
4221,3.86,-17.23,3.34,-148.83,-62.36,40.36,logout
4222,3.28,-14.33,2.62,-129.7,-4.79,43.59,logout
4223,2.47,-14.63,1.41,-111.29,-58.62,17.96,logout
4224,3.15,-12.78,0.91,-58.65,-56.75,-7.44,logout
4225,2.57,-10.78,-0.76,-42.01,-31.22,3.93,logout
4226,1.9,-10.22,-1.75,-42.77,-12.9,17.3,logout
4227,2.05,-10.14,-2.5,-37.64,0.24,29.39,logout
