,ax,ay,az,gx,gy,gz,action
3551,7.7,-27.03,8.95,-134.02,56.11,125.36,logout
3552,2.94,-20.22,9.31,-102.88,51.76,60.58,logout
3553,2.13,-16.25,7.35,-65.51,-6.98,24.18,logout
3554,0.56,-12.58,3.04,-23.57,1.46,0.36,logout
3555,-0.59,-11.44,2.67,-13.74,11.71,8.11,logout
3556,-1.99,-9.64,-0.72,39.7,81.67,-0.15,logout
3557,-3.35,-8.01,-3.71,-1.41,4.19,1.14,logout
3558,-1.57,-9.24,-2.36,-15.93,-5.72,1.73,logout
3559,-2.81,-8.46,-3.01,4.82,15.94,-5.47,logout
3560,-1.97,-8.56,-2.9,-9.04,-22.95,0.21,logout
3561,-1.52,-8.73,-2.57,1.6,7.05,0.45,logout
3562,-2.22,-8.69,-3.01,1.08,-3.66,-0.67,logout
3563,-1.8,-8.69,-2.98,2.35,6.3,3.7,logout
3564,-1.89,-8.69,-3.29,3.75,15.26,0.85,logout
3565,-2.44,-8.6,-2.85,4.94,17.21,0.21,logout
3566,-2.59,-8.44,-2.56,9.03,23.3,2.86,logout
3567,-2.74,-8.39,-2.56,1.52,-8.28,0.39,logout
3568,-2.06,-8.64,-2.5,-0.18,-9.21,1.67,logout
3569,-2.41,-8.62,-2.88,2.56,3.73,3.87,logout
3570,1.86,-37.27,-4.97,-305.0,70.8,-172.98,logout
3571,-5.01,-29.3,-12.09,-253.86,123.19,-149.8,logout
3572,-1.88,-20.15,-12.5,-310.15,91.08,-122.75,logout
3573,-4.85,-11.46,-14.7,-315.34,131.67,-96.82,logout
3574,-4.04,-3.01,-12.04,225.51,20.03,-78.6,logout
3575,-5.84,8.16,-12.05,84.54,23.27,-30.87,logout
3576,-4.79,8.4,-10.47,-24.55,-15.65,7.11,logout
3577,-3.12,5.71,-8.71,-82.08,12.69,24.98,logout
3578,-3.41,3.82,-9.0,-138.65,26.17,26.9,logout
3579,-3.56,-0.69,-8.99,-217.31,-8.88,38.39,logout
3580,-4.04,-7.0,-8.57,-279.45,-21.05,49.15,logout
3581,-3.31,-13.68,-7.15,-327.12,-74.49,73.47,logout
3582,-2.23,-20.42,-4.96,316.65,-66.76,106.77,logout
3583,-0.19,-25.54,-2.67,314.99,-52.12,122.14,logout
3584,0.99,-28.93,1.24,326.37,-13.12,117.62,logout
3585,2.69,-30.52,4.91,-321.71,-101.58,100.38,logout
3586,7.73,-30.18,10.29,-256.44,12.34,131.98,logout
3587,2.76,-25.37,11.27,-144.05,36.31,63.13,logout
3588,3.97,-18.07,10.07,-86.26,-59.4,27.75,logout
3589,3.17,-14.91,5.79,-22.24,14.55,20.35,logout
3590,0.32,-11.6,2.28,-14.77,81.45,29.55,logout
3591,-0.84,-10.82,2.71,-21.44,33.75,17.01,logout
3592,-0.84,-10.12,1.51,55.18,67.89,-25.85,logout
3593,-2.94,-7.84,-2.3,3.15,16.55,1.19,logout
3594,-1.33,-8.87,-2.16,-17.16,-60.47,6.71,logout
3595,-0.68,-9.04,-2.21,-15.07,-23.53,3.34,logout
3596,-1.45,-8.97,-2.65,-14.25,-14.42,6.62,logout
3597,-1.25,-8.89,-2.56,-9.78,-0.45,8.94,logout
3598,-1.64,-8.87,-2.56,-11.04,11.75,6.42,logout
3599,-1.99,-8.77,-2.33,-7.91,-2.54,1.28,logout
3600,-1.92,-8.5,-2.47,-1.69,0.19,5.09,logout
3601,-2.01,-8.49,-2.86,-2.01,3.52,2.1,logout
3602,-2.05,-8.77,-2.83,-8.3,-26.96,1.2,logout
3603,-1.3,-8.78,-2.92,-0.86,-7.14,3.12,logout
3604,-1.82,-8.69,-2.97,0.67,11.96,-1.43,logout
3605,3.65,-34.59,18.21,268.91,14.45,-75.14,logout
3606,0.87,-38.42,7.18,-264.92,21.36,-91.31,logout
3607,-2.55,-35.89,-2.56,-250.23,73.44,-45.35,logout
3608,-4.44,-29.14,-8.43,-235.23,49.13,-18.73,logout
3609,-4.93,-20.58,-10.92,-272.26,-11.27,-25.63,logout
3610,-4.75,-11.62,-12.56,289.75,-154.58,-64.93,logout
3611,-0.78,-4.34,-13.4,238.98,-88.92,-65.6,logout
3612,-4.06,3.76,-16.08,207.13,167.08,-30.55,logout
3613,-4.37,8.13,-13.57,83.54,-52.23,-10.04,logout
3614,-1.33,6.84,-12.0,-24.43,-22.26,-4.5,logout
3615,-3.92,6.86,-11.15,-87.34,57.2,7.55,logout
3616,-2.96,2.32,-8.89,-176.66,2.21,18.72,logout
3617,-3.38,-2.27,-8.21,-233.34,0.44,22.35,logout
3618,-4.12,-9.23,-8.27,-297.78,-53.01,30.7,logout
3619,-2.13,-14.51,-5.79,307.82,-87.62,74.13,logout
3620,-0.57,-20.88,-4.91,311.13,-61.61,107.76,logout
3621,-0.44,-26.21,-1.76,291.38,-21.63,118.4,logout
3622,1.3,-31.19,3.18,311.24,-56.09,135.98,logout
3623,3.11,-28.65,6.58,-283.39,-72.4,127.86,logout
3624,6.64,-29.13,10.36,-225.42,32.93,143.48,logout
3625,3.22,-24.23,9.95,-127.43,15.97,79.99,logout
3626,4.13,-17.92,8.97,-88.49,-27.57,44.54,logout
3627,2.53,-14.18,5.66,-38.05,28.96,29.49,logout
3628,-0.11,-11.37,1.3,-17.76,32.32,16.95,logout
3629,-1.07,-9.35,-0.93,-38.24,-9.26,21.44,logout
3630,-0.81,-9.66,-1.1,-15.68,12.42,17.5,logout
3631,-2.0,-8.7,-2.33,13.97,4.88,-3.23,logout
3632,-2.43,-8.12,-3.17,-4.97,-46.86,-6.69,logout
3633,-1.31,-8.76,-2.92,-10.98,-62.01,-6.39,logout
3634,-0.81,-8.85,-2.81,4.27,-11.94,-5.69,logout
3635,-1.91,-8.85,-2.91,6.36,29.46,-2.48,logout
3636,-1.92,-8.87,-2.75,-0.07,0.3,-2.8,logout
3637,-1.81,-8.62,-2.69,-3.18,1.35,-0.8,logout
3638,-2.37,-8.48,-3.04,-4.41,6.31,0.07,logout
3639,-1.85,-8.67,-3.04,-6.97,-0.97,4.21,logout
3640,12.05,-33.2,20.5,182.38,-59.31,-90.01,logout
3641,2.83,-40.42,10.8,-321.92,85.04,-109.96,logout
3642,-1.25,-39.72,1.97,-287.32,-0.21,-137.66,logout
3643,-5.53,-36.74,-10.12,-223.54,-9.41,-159.4,logout
3644,-6.02,-25.72,-15.58,-220.24,92.88,-108.84,logout
3645,-7.01,-16.94,-12.95,-291.35,49.35,-66.47,logout
3646,-4.88,-9.69,-10.38,261.73,-121.69,-92.67,logout
3647,-3.68,-2.46,-11.09,238.05,-56.3,-85.02,logout
3648,-3.62,5.11,-14.07,184.27,70.08,-18.84,logout
3649,-4.75,8.49,-13.44,78.31,119.44,3.03,logout
3650,-3.66,6.86,-12.28,-103.37,43.62,10.11,logout
3651,-2.68,1.53,-10.34,-200.76,33.73,29.4,logout
3652,-3.44,-4.13,-9.55,-257.14,38.82,13.35,logout
3653,-4.39,-10.6,-10.36,318.47,-52.9,15.41,logout
3654,-1.64,-17.78,-10.39,256.79,-90.73,49.38,logout
3655,-2.11,-23.84,-7.58,254.96,-36.41,82.15,logout
3656,0.61,-30.56,-0.2,247.37,-71.63,111.88,logout
3657,2.27,-32.93,4.83,-310.93,-86.96,88.06,logout
3658,4.91,-30.57,7.99,-227.93,-60.55,93.43,logout
3659,6.33,-26.51,7.59,-144.95,-16.89,88.47,logout
3660,3.96,-19.71,7.31,-94.26,33.54,58.96,logout
3661,2.51,-15.93,5.29,-69.95,12.11,37.43,logout
3662,0.39,-13.13,2.5,-25.19,24.78,9.78,logout
3663,-1.61,-11.23,0.99,-20.05,-3.84,1.2,logout
3664,-1.35,-10.8,-1.05,12.92,34.38,11.59,logout
3665,-2.74,-8.43,-3.77,18.61,59.28,7.61,logout
3666,-1.45,-8.91,-1.95,-21.48,-22.81,7.05,logout
3667,-0.82,-8.88,-1.17,17.91,-1.99,-20.57,logout
3668,-1.72,-8.22,-2.01,-2.92,-11.09,-4.44,logout
3669,-1.26,-8.85,-2.49,-7.93,-20.08,6.94,logout
3670,-0.78,-9.01,-3.36,-8.71,-23.33,3.67,logout
3671,-1.28,-8.52,-3.62,1.32,15.65,9.59,logout
3672,-1.72,-8.08,-3.95,3.61,13.59,8.01,logout
3673,-1.83,-7.94,-3.78,-12.04,-16.11,1.67,logout
3674,-1.36,-8.67,-3.12,-4.6,1.11,5.75,logout
3675,-2.26,-31.51,-7.53,-251.94,153.51,-104.4,logout
3676,-7.27,-23.43,-9.7,-282.35,47.42,-96.79,logout
3677,-5.75,-15.0,-10.18,294.8,-113.38,-111.84,logout
3678,-3.88,-7.38,-10.3,272.55,-10.36,-103.27,logout
3679,-7.56,-0.33,-11.61,222.03,71.96,-86.18,logout
3680,-9.41,7.12,-15.87,153.02,-77.23,-49.09,logout
3681,-4.16,8.44,-12.94,16.96,-51.41,21.69,logout
3682,-3.79,7.73,-11.42,-22.67,53.27,43.0,logout
3683,-2.38,6.21,-11.19,-111.74,46.55,45.78,logout
3684,-3.65,2.21,-9.76,-192.1,53.19,49.62,logout
3685,-4.39,-4.21,-8.94,-263.28,44.69,58.0,logout
3686,-4.16,-11.11,-9.79,325.89,-17.73,61.63,logout
3687,-4.05,-16.92,-8.45,309.65,-56.29,93.62,logout
3688,-0.65,-22.25,-7.99,294.91,-64.85,132.5,logout
3689,0.26,-27.94,-5.01,278.47,-54.34,131.34,logout
3690,3.12,-36.16,2.31,277.63,-62.96,164.35,logout
3691,2.56,-36.17,7.09,-271.32,-29.69,124.0,logout
3692,5.61,-30.24,9.23,-176.74,-67.6,95.35,logout
3693,5.79,-22.9,9.99,-101.05,48.06,89.78,logout
3694,2.09,-16.55,8.23,-48.96,20.52,46.19,logout
3695,2.05,-14.12,8.18,2.83,6.62,27.17,logout
3696,1.85,-10.77,2.39,89.14,113.0,-27.45,logout
3697,-1.66,-8.51,-2.45,-55.47,-67.96,-0.13,logout
3698,-0.21,-9.42,-2.68,-30.1,-50.29,3.08,logout
3699,-1.59,-8.45,-3.49,-12.34,42.69,-3.25,logout
3700,-2.53,-7.51,-3.67,-10.45,8.28,1.64,logout
3701,-1.53,-8.49,-3.0,0.06,10.89,6.24,logout
3702,-1.89,-8.6,-2.72,7.63,-1.31,-0.57,logout
3703,-1.46,-8.82,-2.46,4.42,-7.64,2.56,logout
3704,-1.7,-8.83,-2.86,6.5,12.37,5.03,logout
3705,-1.89,-8.62,-2.52,-0.62,-1.66,3.47,logout
3706,-1.98,-8.82,-2.65,-0.36,12.62,2.28,logout
3707,-2.26,-8.43,-3.13,-5.18,-1.61,3.25,logout
3708,-1.65,-8.68,-2.75,-5.27,-3.0,3.38,logout
3709,-1.8,-8.49,-3.11,0.82,-2.42,2.16,logout
3710,-8.38,-15.35,-13.41,-327.32,-56.12,-69.76,logout
3711,-3.43,-7.06,-14.3,285.54,-19.36,-54.64,logout
3712,-4.13,5.22,-12.86,133.86,-1.54,-15.19,logout
3713,-3.56,9.24,-15.22,73.03,-26.01,0.99,logout
3714,-0.03,7.06,-10.84,-88.87,34.8,37.35,logout
3715,-0.76,4.73,-9.85,-93.8,52.37,6.97,logout
3716,-2.18,0.73,-9.82,-190.26,40.92,-4.25,logout
3717,-3.9,-5.25,-8.6,-267.24,-20.38,-13.04,logout
3718,-4.11,-12.34,-7.53,325.38,-65.25,29.58,logout
3719,-3.07,-23.92,-3.87,272.95,-87.66,84.47,logout
3720,0.09,-30.26,0.81,312.5,-53.74,117.01,logout
3721,0.6,-29.72,4.53,-310.8,-16.7,122.85,logout
3722,3.08,-30.09,6.33,-248.17,-27.63,117.5,logout
3723,4.95,-26.11,9.06,-182.06,52.11,92.09,logout
3724,1.29,-20.88,9.16,-129.96,4.24,40.86,logout
3725,2.62,-17.45,7.03,-62.9,-13.81,15.15,logout
3726,0.46,-12.6,4.05,-26.27,95.11,10.74,logout
3727,-0.63,-12.67,6.2,37.9,27.45,-3.9,logout
3728,-2.68,-8.78,-2.19,35.09,84.87,-8.95,logout
3729,-2.94,-8.62,-3.35,-39.5,-19.27,4.21,logout
3730,-1.31,-8.64,-2.62,-22.84,-32.99,-0.7,logout
3731,-2.04,-8.19,-3.17,5.81,3.55,-3.49,logout
3732,-1.52,-8.38,-2.79,-2.53,-20.67,1.25,logout
3733,-1.5,-8.64,-2.8,1.99,-10.59,-0.38,logout
3734,-1.16,-8.58,-2.81,0.35,-11.39,-0.24,logout
3735,-1.59,-8.78,-3.08,-2.25,3.98,-0.65,logout
3736,-2.0,-8.62,-3.13,-3.37,3.69,-1.11,logout
3737,-1.75,-9.04,-3.42,-0.88,12.19,1.46,logout
3738,-1.84,-8.31,-3.09,-0.67,12.31,-0.39,logout
3739,-1.48,-8.56,-1.99,2.77,26.41,4.56,logout
3740,-2.15,-8.6,-2.41,4.82,24.93,5.99,logout
3741,-2.0,-8.55,-2.99,-4.83,-5.24,2.28,logout
3742,-2.32,-8.7,-3.37,-3.55,4.15,-1.35,logout
3743,-2.55,-8.24,-3.52,-1.25,-3.18,-3.02,logout
3744,-2.17,-8.48,-3.03,-2.91,-7.21,-2.39,logout
3745,4.21,-30.34,11.62,185.14,49.93,-71.9,logout
3746,3.27,-36.14,9.71,258.36,65.0,-85.5,logout
3747,-0.8,-37.72,1.91,-278.21,-3.87,-122.61,logout
3748,-3.2,-34.34,-6.66,-232.88,-38.92,-159.8,logout
3749,-5.77,-25.87,-11.08,-257.17,-26.32,-140.48,logout
3750,-4.85,-18.57,-12.3,-266.83,52.35,-87.91,logout
3751,-7.87,-9.08,-18.46,-282.87,84.49,-58.75,logout
3752,-5.24,3.2,-17.25,243.93,-68.04,-46.89,logout
3753,-0.73,4.26,-10.53,93.4,42.95,-0.35,logout
3754,-4.83,6.92,-13.26,106.68,128.29,-24.44,logout
3755,-5.07,9.86,-13.3,-34.31,-29.65,-4.54,logout
3756,-1.94,4.36,-8.9,-164.13,-17.15,29.1,logout
3757,-2.55,0.6,-7.56,-184.66,44.04,27.07,logout
3758,-3.18,-3.66,-7.53,-253.43,8.82,26.94,logout
3759,-2.94,-9.4,-5.36,-325.96,-66.48,55.92,logout
3760,-1.19,-16.39,-3.59,311.97,-65.78,86.34,logout
3761,-1.3,-19.68,-2.18,-304.81,-19.05,80.11,logout
3762,-1.47,-23.73,-0.94,310.37,-105.84,88.15,logout
3763,1.87,-26.65,0.26,-285.17,-150.57,112.72,logout
3764,5.63,-27.64,2.58,-249.27,-25.13,164.85,logout
3765,4.15,-25.75,4.9,-192.26,73.24,120.7,logout
3766,4.69,-23.42,6.46,-160.19,-34.12,72.77,logout
3767,3.39,-18.51,6.35,-90.85,40.85,38.65,logout
3768,0.37,-14.15,3.87,-40.59,31.96,12.2,logout
3769,-0.39,-11.08,1.42,-26.14,13.53,7.5,logout
3770,-0.86,-10.3,0.61,-14.64,45.5,18.06,logout
3771,-0.7,-10.3,0.27,62.62,77.52,-15.21,logout
3772,-3.43,-8.3,-2.91,14.66,27.13,-5.58,logout
3773,-2.0,-9.02,-2.5,-14.58,-55.82,-1.98,logout
3774,-0.93,-8.52,-2.92,-14.2,-26.91,-5.47,logout
3775,-1.65,-8.38,-3.34,-10.46,-7.5,-2.54,logout
3776,-1.5,-8.22,-3.53,-9.81,-24.55,-2.62,logout
3777,-1.22,-8.49,-3.34,-1.9,-12.89,-1.25,logout
3778,-1.16,-8.53,-3.35,0.07,-11.87,1.51,logout
3779,-0.96,-8.78,-3.31,3.89,12.28,4.74,logout
3780,2.02,-35.1,2.08,-319.63,-31.55,-179.09,logout
3781,-0.86,-33.81,-4.81,-277.18,75.44,-159.69,logout
3782,-4.69,-26.5,-9.9,-252.09,114.38,-119.04,logout
3783,-4.79,-18.48,-11.29,-290.21,70.1,-85.19,logout
3784,-5.62,-10.54,-12.67,318.7,-2.57,-87.34,logout
3785,-4.49,-0.8,-13.31,254.52,-78.75,-89.43,logout
3786,-2.67,4.44,-11.39,167.49,127.74,-6.07,logout
3787,-5.69,6.54,-11.99,104.72,108.42,-0.59,logout
3788,-2.73,9.0,-11.82,-16.31,-112.64,-4.48,logout
3789,-1.65,6.33,-10.52,-89.02,58.73,21.68,logout
3790,-3.69,3.39,-10.91,-151.37,45.16,19.04,logout
3791,-3.49,-2.07,-10.12,-250.87,0.42,27.42,logout
3792,-3.76,-8.48,-8.68,-300.57,-20.67,39.98,logout
3793,-3.85,-14.95,-8.72,-325.8,-51.27,63.74,logout
3794,-2.3,-19.78,-5.72,273.44,-103.79,92.52,logout
3795,-2.4,-28.44,-4.21,254.96,-195.19,116.98,logout
3796,5.41,-31.46,0.02,313.48,-212.34,150.82,logout
3797,6.87,-33.71,4.35,-282.47,-70.08,185.89,logout
3798,7.71,-30.83,7.15,-161.75,61.98,160.77,logout
3799,6.11,-22.63,7.76,-94.79,28.49,95.26,logout
3800,6.44,-17.91,7.57,-71.9,40.71,60.09,logout
3801,2.36,-14.42,3.71,-7.52,102.56,25.56,logout
3802,-0.43,-10.71,-0.27,-4.62,85.62,7.75,logout
3803,-2.84,-9.15,-1.3,-26.49,55.82,17.12,logout
3804,-2.51,-9.06,-2.21,-13.5,28.88,19.24,logout
3805,-3.06,-8.32,-2.76,-7.4,0.07,7.06,logout
3806,-2.19,-8.75,-1.79,-20.7,-17.97,24.88,logout
3807,-1.35,-9.51,-2.37,0.12,-1.48,20.31,logout
3808,-2.13,-8.62,-3.35,19.65,26.85,4.99,logout
3809,-2.75,-8.25,-3.63,6.74,12.05,11.44,logout
3810,-2.56,-8.25,-3.81,5.24,18.4,9.01,logout
3811,-2.73,-7.96,-3.59,0.13,-0.68,-1.63,logout
3812,-2.42,-8.54,-3.36,-3.58,-9.81,2.96,logout
3813,-2.37,-8.2,-3.58,3.03,9.78,3.0,logout
3814,-1.99,-8.58,-3.31,-8.2,-18.64,-2.77,logout
3815,-2.27,-18.64,-3.74,312.35,14.52,-82.37,logout
3816,-4.4,-12.3,-7.09,265.87,-46.55,-80.58,logout
3817,-3.0,-5.59,-9.62,242.61,-44.63,-72.77,logout
3818,-4.21,0.6,-13.82,172.91,3.63,-51.09,logout
3819,-4.23,4.4,-16.45,92.32,-41.29,-51.22,logout
3820,-4.66,5.88,-14.26,-41.5,30.62,-30.09,logout
3821,-4.5,2.84,-11.16,-120.49,7.85,9.03,logout
3822,-4.21,-0.95,-8.96,-191.94,41.64,18.69,logout
3823,-4.65,-6.72,-7.33,-249.27,-5.49,38.83,logout
3824,-3.31,-13.04,-6.25,-288.79,-53.24,70.16,logout
3825,-0.59,-17.39,-3.59,-325.57,-29.08,94.48,logout
3826,-2.1,-23.88,-0.58,280.18,30.24,105.72,logout
3827,-0.28,-29.56,3.94,305.09,-84.41,109.55,logout
3828,3.31,-28.7,8.61,320.55,-90.43,115.88,logout
3829,4.25,-29.09,10.26,-240.98,-26.85,99.66,logout
3830,5.45,-21.91,11.0,-163.81,-11.03,77.45,logout
3831,4.76,-19.7,9.23,-132.02,-37.2,56.41,logout
3832,3.73,-14.8,7.61,-65.86,8.83,24.93,logout
3833,0.39,-11.19,5.25,-40.07,28.96,9.64,logout
3834,-0.12,-11.76,3.65,37.02,-40.33,-8.31,logout
3835,-1.17,-8.62,-2.56,26.99,17.03,-18.67,logout
3836,-2.52,-9.24,-3.39,-8.69,21.82,3.61,logout
3837,-2.56,-8.73,-3.11,-8.51,-1.14,19.02,logout
3838,-1.53,-8.36,-1.92,-1.49,6.83,9.23,logout
3839,-2.44,-8.94,-1.89,11.76,-4.94,2.8,logout
3840,-1.82,-8.42,-2.46,7.96,-34.56,5.52,logout
3841,-1.47,-8.77,-2.3,-1.57,-16.84,1.51,logout
3842,-1.62,-9.13,-2.22,6.11,-22.4,3.99,logout
3843,-1.48,-9.1,-2.01,16.9,0.79,8.77,logout
3844,-2.08,-8.57,-2.23,15.67,15.7,2.92,logout
3845,-2.45,-8.85,-2.36,-0.13,1.93,2.35,logout
3846,-2.23,-8.85,-2.22,-2.65,-6.97,2.31,logout
3847,-1.98,-8.86,-2.11,0.56,1.37,-0.88,logout
3848,-2.47,-8.72,-2.23,2.02,7.11,-1.4,logout
3849,-2.21,-8.65,-2.19,1.37,-4.3,2.86,logout
3850,-3.87,-19.96,-6.06,-318.21,35.75,-105.93,logout
3851,-5.07,-14.37,-7.1,323.38,28.68,-101.57,logout
3852,-4.85,-8.04,-10.18,306.86,-71.0,-109.65,logout
3853,-3.73,1.03,-14.46,253.46,-10.91,-64.04,logout
3854,-3.93,3.37,-13.36,77.58,146.11,0.71,logout
3855,-3.17,4.79,-11.5,9.53,-11.64,-10.26,logout
3856,-3.32,3.78,-10.65,-51.6,5.17,-29.63,logout
3857,-4.74,1.56,-9.87,-158.79,31.67,-2.06,logout
3858,-4.17,-4.32,-8.49,-248.14,18.96,31.03,logout
3859,-3.76,-10.01,-7.08,-296.04,-23.59,30.79,logout
3860,-4.06,-16.65,-6.61,323.08,-77.26,61.48,logout
3861,-2.16,-20.26,-4.77,301.78,-61.19,103.27,logout
3862,-3.15,-29.04,-1.69,260.02,-49.94,126.84,logout
3863,5.2,-30.93,3.78,307.25,-161.42,160.64,logout
3864,5.99,-32.5,11.03,303.03,146.11,159.19,logout
3865,2.52,-27.06,9.39,-141.09,-43.14,59.91,logout
3866,7.02,-18.7,8.19,-104.79,-15.38,32.93,logout
3867,2.48,-16.03,6.83,-97.06,14.16,14.13,logout
3868,1.26,-16.04,9.57,34.18,-30.97,-21.27,logout
3869,-1.26,-10.26,1.24,145.67,174.07,-39.58,logout
3870,-4.42,-7.73,-2.16,-32.48,-7.47,15.56,logout
3871,-1.68,-9.65,-1.98,-20.29,-77.78,22.08,logout
3872,-1.03,-9.06,-1.71,-20.05,-44.74,6.04,logout
3873,-1.42,-8.78,-2.66,-14.49,-49.74,-2.63,logout
3874,-1.1,-8.5,-3.07,-6.6,-52.83,-2.88,logout
3875,-1.08,-8.68,-2.68,-14.17,-27.94,2.88,logout
3876,-1.2,-9.06,-2.61,-3.23,-14.95,0.22,logout
3877,-1.99,-8.53,-3.01,0.68,1.15,-0.85,logout
3878,-1.97,-8.81,-2.72,-3.93,1.22,5.82,logout
3879,-1.99,-8.61,-2.48,1.14,10.65,5.12,logout
3880,-2.23,-8.74,-2.63,3.57,3.76,3.38,logout
3881,-2.05,-8.5,-2.62,0.38,-11.21,-1.34,logout
3882,-1.86,-8.83,-2.43,-1.4,-12.52,0.91,logout
3883,-1.96,-8.7,-2.7,3.47,-3.87,-1.03,logout
3884,-1.87,-8.64,-2.79,0.82,-11.9,-0.57,logout
3885,8.58,-27.3,9.88,182.06,78.02,-139.06,logout
3886,3.36,-29.14,6.42,236.05,113.73,-131.58,logout
3887,0.0,-30.98,0.94,280.66,31.8,-135.24,logout
3888,0.21,-29.4,-4.16,-313.42,58.23,-149.86,logout
3889,-3.13,-23.93,-7.07,-297.75,141.23,-124.84,logout
3890,-5.53,-17.46,-7.94,-315.11,35.31,-110.51,logout
3891,-3.57,-10.18,-10.61,-319.86,55.63,-94.09,logout
3892,-4.93,-1.98,-13.33,268.01,79.22,-64.3,logout
3893,-4.71,3.15,-14.97,165.89,7.23,-34.44,logout
3894,-4.57,6.95,-16.68,80.58,104.22,-3.21,logout
3895,-3.9,6.16,-14.0,-84.55,39.72,11.42,logout
3896,-3.58,1.93,-11.7,-146.46,12.43,-5.73,logout
3897,-3.53,-2.79,-9.83,-239.06,8.78,19.1,logout
3898,-3.11,-9.27,-8.15,-319.88,18.57,25.88,logout
3899,-2.54,-16.25,-6.77,326.48,-96.18,24.52,logout
3900,-2.62,-20.59,-4.58,316.1,-22.06,64.62,logout
3901,-0.74,-28.0,-2.07,255.75,-121.31,90.94,logout
3902,0.59,-29.38,2.71,280.59,-106.2,101.54,logout
3903,4.99,-34.44,7.58,323.73,-73.73,143.74,logout
3904,4.89,-26.58,9.39,-163.23,-36.53,61.39,logout
3905,6.13,-21.45,9.54,-129.31,-10.11,62.77,logout
3906,3.15,-16.87,7.01,-39.15,47.93,20.31,logout
3907,-0.17,-11.89,3.79,-25.13,20.02,1.72,logout
3908,-0.09,-12.48,1.9,-4.86,-23.69,3.08,logout
3909,-1.79,-9.22,-1.76,42.43,61.46,-23.27,logout
3910,-3.1,-8.21,-2.84,7.47,17.54,3.55,logout
3911,-1.76,-9.03,-2.22,3.78,12.97,12.94,logout
3912,-1.69,-8.77,-1.95,-3.61,-24.59,-2.63,logout
3913,-1.78,-8.89,-2.64,-4.01,-30.47,2.33,logout
3914,-1.43,-8.72,-3.21,1.99,-13.24,4.1,logout
3915,-1.97,-8.39,-2.85,-5.99,-8.71,1.22,logout
3916,-1.57,-8.68,-2.54,3.66,-4.45,5.44,logout
3917,-1.98,-8.29,-3.11,7.12,19.6,6.83,logout
3918,-1.95,-8.65,-2.33,0.04,-1.57,10.3,logout
3919,-2.3,-9.09,-2.78,14.08,11.87,9.47,logout
3920,10.63,-24.36,12.36,144.02,18.93,-123.3,logout
3921,5.49,-29.59,9.63,201.06,19.16,-173.07,logout
3922,4.65,-31.61,4.31,280.82,5.41,-199.64,logout
3923,1.67,-30.66,-1.52,318.73,100.42,-195.31,logout
3924,-0.45,-25.39,-3.84,297.29,55.05,-175.36,logout
3925,-5.09,-19.91,-5.66,283.98,133.23,-143.65,logout
3926,-8.37,-10.89,-12.08,-324.67,57.8,-111.15,logout
3927,-5.29,-1.3,-16.92,283.8,108.4,-28.85,logout
3928,-5.09,3.47,-14.1,128.15,224.79,16.66,logout
3929,-4.34,5.46,-13.95,47.3,-75.27,1.51,logout
3930,-2.23,6.14,-13.39,-32.42,15.29,5.98,logout
3931,-2.5,2.68,-9.39,-173.33,24.38,19.27,logout
3932,-2.93,-1.96,-6.84,-202.54,46.16,16.63,logout
3933,-3.84,-6.26,-6.04,-265.85,7.12,20.41,logout
3934,-2.11,-12.72,-5.07,-320.36,-86.56,39.95,logout
3935,-1.29,-17.18,-3.79,-322.13,22.24,64.71,logout
3936,-1.36,-23.19,-2.16,284.94,-32.03,80.42,logout
3937,-1.57,-26.91,-0.34,304.69,-87.13,69.17,logout
3938,5.67,-29.53,6.09,327.49,-112.74,102.45,logout
3939,1.88,-27.38,7.08,-246.05,-55.48,72.24,logout
3940,6.5,-23.92,9.66,-135.79,4.85,77.44,logout
3941,1.56,-17.46,8.87,-94.01,66.71,49.54,logout
3942,1.49,-15.69,5.82,-38.89,-52.79,16.32,logout
3943,0.97,-11.28,1.73,8.57,-7.32,-13.29,logout
3944,-0.31,-10.76,1.24,17.44,-8.65,-14.1,logout
3945,-1.73,-8.92,-1.95,32.51,27.52,-9.14,logout
3946,-2.18,-8.38,-3.01,-19.24,-47.51,2.39,logout
3947,-0.7,-9.27,-2.02,-2.41,-28.21,4.51,logout
3948,-1.9,-8.45,-2.9,6.19,11.12,5.09,logout
3949,-2.03,-8.81,-2.97,-6.13,-20.38,5.53,logout
3950,-1.38,-8.54,-2.48,0.83,-13.67,3.31,logout
3951,-1.88,-8.51,-3.04,-1.38,-25.27,2.48,logout
3952,-1.26,-8.7,-2.88,-0.65,-13.71,0.76,logout
3953,-1.78,-8.67,-2.78,2.41,-0.56,0.94,logout
3954,-1.88,-8.73,-2.62,4.15,2.16,1.52,logout
3955,-4.53,-20.91,-6.21,315.13,69.5,-134.05,logout
3956,-7.01,-12.66,-9.46,-302.63,51.01,-124.96,logout
3957,-6.41,-3.78,-13.37,288.49,36.12,-59.33,logout
3958,-4.55,1.85,-13.52,170.08,124.23,22.61,logout
3959,-3.48,5.29,-11.32,104.95,-8.75,1.52,logout
3960,-1.59,6.41,-12.17,33.67,-32.91,-6.21,logout
3961,-2.64,6.9,-11.47,-62.58,47.91,-5.99,logout
3962,-2.52,-2.24,-6.11,-228.41,18.23,11.67,logout
3963,-3.33,-6.88,-6.01,-258.85,-20.35,5.6,logout
